sku_id,category,name,mrp,discountpercent,availablequantity,discountedsellingprice,weightingms,outofstock,quantity
3021,Personal Care,Engage Deo Frost,1.95,9,6,1.76,150,f,150
3022,Personal Care,Stayfree Secure XL Size Sanitary Napkins,1.15,0,5,1.15,1160,f,20
3023,Personal Care,Pampers Pants - Medium,6.99,21,1,5.49,50,f,50
3024,Personal Care,Pampers Active Baby Diapers New Born Extra Small ,10.99,22,3,8.49,72,f,72
3025,Personal Care,"Nivea Creme, All Season Multi-Purpose Cream",1.75,9,6,1.58,100,f,100
3026,Personal Care,Woodwards Gripe Water ,0.5,0,4,0.5,130,f,130
3027,Personal Care,Clean & Clear Morning Energy Aqua Splash Face Wash,1.45,9,5,1.31,100,f,100
3028,Personal Care,Sunsilk Lusciously Thick & Long Shampoo,5.55,6,6,5.21,650,f,650
3029,Personal Care,Mamaearth Skin Correct Face Serum,5.99,15,1,5.09,30,f,30
3030,Personal Care,Chik Hairfall Prevent Egg Shampoo,1.78,0,6,1.78,340,f,340
3031,Personal Care,Pantene Silky Smooth Care Shampoo,2.25,6,3,2.1,340,f,340
3032,Personal Care,"Garnier Skin Naturals, Micellar Cleansing Water",1.99,5,4,1.89,125,f,125
3033,Personal Care,Set Wet Swag Avatar Deodorant & Body Spray Perfume For Men,1.99,0,1,1.99,150,f,150
3034,Personal Care,Pampers All Round Protection Pants - Medium,6.99,17,6,5.75,50,f,50
3035,Personal Care,Set Wet Deodrant Charm Avatar,1.99,0,1,1.99,150,f,150
3036,Personal Care,Nupur Heena Mehandi,1.99,0,6,1.99,500,f,500
3037,Personal Care,Head & Shoulders 2-in-1 Active Protect Shampoo,3.75,9,6,3.38,340,f,340
3038,Personal Care,Gillette Mach 3 Turbo Cartridges,6.49,10,6,5.78,232,f,4
3039,Personal Care,TRESemme Smooth And Shine Conditioner,2.1,13,1,1.82,190,f,190
3040,Personal Care,Bombay Shaving Company Sensitive Cartridges,3.75,0,2,3.75,116,f,2
3041,Personal Care,Himalaya Baby Lotion,3,12,1,2.64,400,f,400
3042,Personal Care,Old Spice Lime Lather Shaving Cream,0.75,0,6,0.75,70,f,70
3043,Personal Care,Colgate Sensitive Plus Anticavity Toothpaste ,1.4,10,6,1.26,70,f,70
3044,Personal Care,Colgate Toothpaste For Kids Motu Oatlu,0.93,0,6,0.93,80,f,80
3045,Personal Care,Pantene Total Damage Care Shampoo,1.2,0,6,1.2,180,f,180
3046,Personal Care,Himalaya Moisturising Aloe Vera Facial Wipes,1,10,6,0.9,25,f,25
3047,Personal Care,Savlon Moisture Shield Hand Wash,0.69,0,5,0.69,200,f,200
3048,Personal Care,Pampers Active Baby Diapers New Born Extra Small,3.6,10,6,3.24,24,f,24
3049,Personal Care,Himalaya Anti Dandruff Shampoo,2.6,18,1,2.13,400,f,400
3050,Personal Care,Himalaya Anti Hair Fall Shampoo,4.9,25,4,3.67,700,f,700
3051,Personal Care,Johnson's Baby Oil,2,0,6,2,200,f,200
3052,Personal Care,Vaseline Intensive Care Deep Moisture Body Lotion,3.25,0,4,3.25,400,f,400
3053,Personal Care,L'Oreal Paris Dream Lengths Conditioner,1.99,0,1,1.99,193,f,193
3054,Personal Care,Nivea Soft Light Moisturizing Cream,1.85,15,6,1.57,100,f,100
3055,Personal Care,Whisper Ultra Soft XL+ Sanitary Pads,5.55,0,1,5.55,60,f,60
3056,Personal Care,Palmolive Feel The Massage Shower Gel,2.49,20,6,1.99,250,f,250
3057,Personal Care,L'Oreal Paris Dream Lengths Conditioner,2.09,0,3,2.09,193,f,193
3058,Personal Care,Head & Shoulders Anti-Dandruff Smooth & Silky Shampoo,2.85,6,6,2.66,340,f,340
3059,Personal Care,Mamaearth Moisturizing Baby Bath Soap,2.49,0,4,2.49,150,f,150
3060,Personal Care,Listerine Original Mouthwash,1.5,10,6,1.35,250,f,250
3061,Personal Care,Himalaya Gentle Baby Shampoo,1.7,14,6,1.46,200,f,200
3062,Personal Care,Dove Dryness Care Shampoo,2.68,5,1,2.52,340,f,340
3063,Personal Care,Dove Hair Fall Rescue Shampoo,2.8,15,6,2.36,340,f,340
3064,Personal Care,Head & Shoulders Anti Dandruff Shampoo Cool Menthol,2.95,9,6,2.66,340,f,340
3065,Personal Care,Bombay Shaving Company Defender Razor,3.45,0,6,3.45,58,f,1
3066,Personal Care,"Head & Shoulders Shampoo + Conditioner - 2-In-1, Cool Menthol",3.65,0,1,3.65,340,f,340
3067,Personal Care,Himalaya Baby Nourishing Massage Oil,2,20,2,1.6,200,f,250
3068,Personal Care,Himalaya Baby Powder,2.35,20,6,1.88,400,f,400
3069,Personal Care,Fogg Paradise Fragrant Body Spray For Women ,2.5,0,6,2.5,150,f,150
3070,Personal Care,Revive Revive Liquid,0.71,0,6,0.71,200,f,200
3071,Personal Care,Pantene Hairfall Control Conditioner,1.9,6,6,1.78,200,f,200
3072,Personal Care,Mamaearth Vitamin C Face Toner,3.99,0,1,3.99,200,f,200
3073,Personal Care,Himalaya Diaper Rash Cream,0.8,10,2,0.72,20,f,20
3074,Personal Care,Fogg Royal Fragrance Spray,2.3,0,4,2.3,150,f,120
3075,Personal Care,Dove Pink Rosa Beauty Bathing Bar,2.45,9,6,2.21,100,f,100
3076,Personal Care,Dove Dryness Care Conditioner Frizzy & Dry Hair,0.9,6,4,0.84,80,f,80
3077,Personal Care,Dettol Original Liquid Handwash Refill,1.09,3,0,1.05,750,t,750
3078,Personal Care,Parachute 100% Pure Coconut Oil,1.23,0,0,1.23,300,t,300
3079,Personal Care,Stayfree Secure Cottony Soft Cover Sanitary Pad (Regular) with Wings,0.3,3,0,0.29,406,t,7
3080,Personal Care,Dabur Gulabari Premium Rose Water,0.48,2,0,0.47,120,t,120
3081,Personal Care,Parachute Advansed Gold Coconut Hair Oil,2.15,9,0,1.94,400,t,400
3082,Personal Care,Closeup Everfresh+ Anti-Germ Gel Toothpaste Red Hot,0.9,10,0,0.81,150,t,150
3083,Personal Care,Godrej No.1 Bathing Soap – Lime & Aloe Vera,1,16,0,0.84,500,t,100
3084,Personal Care,Sensodyne Sensitive Fresh Gel Toothpaste,1.15,7,0,1.06,75,t,75
3085,Personal Care,Whisper Bindazzz Nights XL + Sanitary Pad,0.9,0,0,0.9,406,t,7
3086,Personal Care,Whisper Choice Sanitary Pad ,0.32,9,0,0.29,406,t,7
3087,Personal Care,"Godrej No.1 Bathing Soap, Jasmine",0.84,0,0,0.84,400,t,100
3088,Personal Care,Gillette Venus Close & Clean Razor ,2.49,7,0,2.3,58,t,1
3089,Personal Care,Whisper Choice Regular Sanitary Pads,0.9,3,0,0.87,58,t,20
3090,Personal Care,Stayfree Secure Dry Cover Extra Large Sanitary Pad,0.42,2,0,0.41,406,t,7
3091,Personal Care,Oxylife Natural Radiance 5 Creme Bleach - With Active Oxygen,0.82,9,0,0.74,27,t,27
3092,Personal Care,Clean & Clear Morning Energy Lemon Face Wash,1.45,9,0,1.31,100,t,100
3093,Personal Care,Bajaj Almond Drops Hair Oil,0.67,10,0,0.6,100,t,100
3094,Personal Care,Bajaj Almond Drops Hair Oil Bottle,1.3,7,0,1.2,200,t,200
3095,Personal Care,Whisper Bindazzz Night Sanitary Pads XL Plus,1.85,0,0,1.85,870,t,15
3096,Personal Care,Godrej Cinthol Lime Refreshing Deo Soap,1.16,0,0,1.16,400,t,400
3097,Personal Care,"MamyPoko Pants Standard Diapers, Extra Large (12 - 17 kg)",3.99,7,0,3.69,26,t,26
3098,Paan Corner,Clove Sensitive Toothpaste with Anti-Sensitivity & Fluoride Formulation,1.6,35,3,1.04,80,f,80
3099,Paan Corner,Dettol Original Germ Protection Alcohol Based Hand Sanitizer,0.25,0,6,0.25,50,f,50
3100,Paan Corner,Colgate Visible White Toothpaste,1.15,10,6,1.03,100,f,100
3101,Paan Corner,Dettol SKincare Handwash Value Refill,1.09,3,6,1.05,750,f,750
3102,Paan Corner,Savlon Herbal Sensitive Liquid Handwash Refill Pouch,1.15,4,6,1.1,750,f,500
3103,Paan Corner,Colgate Total 12 Whole Mouth Protection Toothpaste,1.2,10,6,1.08,120,f,120
3104,Paan Corner,Lux International Creamy White Soap Bar,0.35,2,6,0.34,75,f,75
3105,Paan Corner,Colgate Herbal Toothpaste,1.14,18,2,0.93,200,f,200
3106,Paan Corner,Nivea Men Deodorant Fresh Active 48h Long lasting Freshness,2.25,24,6,1.69,150,f,150
3107,Paan Corner,Dabur Meswak Toothpaste,0.58,5,6,0.55,100,f,100
3108,Paan Corner,Colgate Max Fresh Cooling Crystals Toothpaste,1.01,5,2,0.95,150,f,150
3109,Paan Corner,Indulekha Bhringa Hair Oil,4.32,15,6,3.67,100,f,100
3110,Paan Corner,Colgate Sensitive Soft Bristles Toothbrush,0.5,0,6,0.5,58,f,1
3111,Paan Corner,Pears Pure & Gentle Glycerin Bath Soap,0.75,0,6,0.75,125,f,125
3112,Paan Corner,Vaseline Skin Protecting Jelly,0.79,13,6,0.68,50,f,50
3113,Paan Corner,Dettol Original Germ Protection Bathing Soap Bar,1.66,5,4,1.57,375,f,375
3114,Paan Corner,Dettol Intense Cool Soap (B4G1),2.6,5,6,2.47,625,f,625
3116,Paan Corner,Lifebuoy Germ Protection Care Soap Bar,0.3,3,3,0.29,100,f,125
3117,Paan Corner,Lux International Creamy White Soap Bar,0.7,10,6,0.63,125,f,125
3118,Paan Corner,Godrej Nupur – 100% Pure Henna (Mehendi),0.1,0,6,0.1,18,f,18
3119,Paan Corner,Glow & Lovely Advanced Multivitamin Face Cream,2.13,10,6,1.9,110,f,110
3120,Paan Corner,Set Wet Style Vertical Hold Hair Gel,0.5,10,4,0.45,50,f,50
3121,Paan Corner,"Godrej Expert Rich Crème, Natural Black",0.3,0,6,0.3,20,f,20
3122,Paan Corner,Nycil Germ Expert Cool Herbal Talc,1.3,8,1,1.19,150,f,200
3123,Paan Corner,Godrej Expert Creme Hair Natural Brown Colour ,0.3,0,6,0.3,20,f,20
3124,Paan Corner,Veet Sensitive Skin Hair Removal Cream,1.35,5,6,1.28,50,f,50
3125,Paan Corner,Closeup Everfresh+ Anti-Germ Gel Toothpaste Red Hot,0.5,2,1,0.49,80,f,80
3126,Paan Corner,Pears Pure And Gentle Value Pack Of 3 Bathing Soap,1.99,6,5,1.86,375,f,375
3127,Paan Corner,Gillette Presto Ready Shaver 5 Cartridges ,0.88,6,6,0.82,290,f,5
3128,Paan Corner,Closeup Everfresh+ Anti-Germ Gel Toothpaste Red Hot,1.6,10,4,1.44,300,f,300
3129,Paan Corner,"Godrej Expert Rich Crème, Dark Brown",0.3,0,4,0.3,20,f,20
3130,Paan Corner,Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil ,1.85,15,3,1.57,100,f,100
3131,Paan Corner,Fiama Gel Bar Celebration Pack Buy 4 Get 1 Free,2.9,10,6,2.61,625,f,625
3132,Paan Corner,Gillette Sensitive Shaving Foam,2.25,6,4,2.1,418,f,418
3133,Paan Corner,Dove Hair Fall Rescue Shampoo,1.5,6,5,1.41,180,f,180
3134,Paan Corner,Gillette Mach 3 Mens Razor Blades,4.99,7,4,4.6,232,f,4
3135,Paan Corner,Palmolive Aroma Absolute Relax Shower Gel,1.99,20,2,1.59,250,f,250
3136,Paan Corner,Godrej Protekt Germ Fighter Handwash,0.99,0,6,0.99,750,f,750
3138,Paan Corner,Dabur Amla Hair Oil,0.88,0,2,0.88,180,f,180
3139,Paan Corner,Dettol Original Liquid Handwash,0.89,4,6,0.85,200,f,200
3140,Paan Corner,L'Oreal Paris Total Repair 5 Conditioner,1.99,0,6,1.99,192,f,180
3141,Paan Corner,Patanjali Saundarya Aloe Vera Gel,0.9,0,5,0.9,150,f,150
3115,Paan Corner,Livon Anti-Frizz Serum,2.5,10,3,2.25,100,f,100
3142,Paan Corner,Head & Shoulders 2 In 1 Anti Dandruff Shampoo Conditioner ,1.95,10,4,1.74,180,f,180
3143,Paan Corner,Clean & Clear Pimple Clearing Face Wash,1.3,10,2,1.17,80,f,80
3144,Paan Corner,Himalaya Anti Dandruff Shampoo,1.4,8,2,1.28,200,f,200
3145,Paan Corner,Stayfree Secure Dry Cover Regular Sanitary Pad With Wings,0.3,3,6,0.29,406,f,7
3146,Paan Corner,Savlon Moisture Shield Hand Wash,0.99,4,6,0.95,750,f,750
3147,Paan Corner,Dove Intense Repair Conditioner,1.9,14,6,1.62,175,f,80
3148,Paan Corner,Dabur Gulabari Rose Glow Face Cleanse,0.75,5,4,0.71,100,f,100
3149,Paan Corner,Parachute Jasmine Hair Oil,0.82,9,6,0.74,190,f,190
3150,Paan Corner,Johnson's Baby Skincare Wipes,0.79,6,6,0.74,1160,f,20
3151,Paan Corner,Dettol Skincare Liquid Hand Wash,0.79,0,6,0.79,200,f,200
3152,Paan Corner,Old Spice Original Lather Shaving Cream,0.75,9,6,0.68,70,f,70
3153,Paan Corner,Veet Hair Removal Cream Dry Skin,1.35,5,5,1.28,50,f,50
3154,Paan Corner,L'Oreal Paris Total Repair 5 Shampoo,2.65,0,2,2.65,396,f,360
3155,Paan Corner,Fiama Menthol & Magnolia Cooling Gel Bar Soap,1.6,11,6,1.41,375,f,375
3156,Paan Corner,Nivea Lip Balm Original Care for 24h Moisture with Shea Butter & Natural Oils,1.4,15,6,1.19,5,f,4
3157,Paan Corner,Oral-B Charcoal Deep Clean Stain Removal Toothbrush Soft,0.99,0,3,0.99,232,f,4
3158,Paan Corner,Neutrogena Ultra Sheer Dry Touch SPF 50+ Sunblock Sunscreen Lotion,2.5,10,3,2.25,30,f,30
3159,Paan Corner,Clinic Plus Strong & Long Health Shampoo,4.99,10,3,4.49,650,f,650
3160,Paan Corner,Johnson's Baby No More Tears Baby Shampoo,0.98,0,5,0.98,100,f,100
3161,Paan Corner,Colgate Zig Zag Toothbrush,1.2,0,3,1.2,348,f,6
3162,Paan Corner,Savlon Moisture Shield Germ Protection Handwash Refill (Buy 1 Get 1 Free),1.89,0,6,1.89,1500,f,1500
3163,Paan Corner,Colgate Sensitive Everyday Protection Anticavity Toothpaste,0.75,0,6,0.75,40,f,40
3164,Paan Corner,Whisper Ultra Soft XL+ Sanitary Pads,3.3,2,6,3.23,30,f,30
3165,Paan Corner,Garnier Colour Naturals Hair Colour - 1 Natural Black,0.8,0,1,0.8,60,f,60
3166,Paan Corner,Axe Pulse Men's Deodorant,2.1,0,6,2.1,150,f,150
3167,Paan Corner,Colgate Zigzag Charcoal Soft Bristle Toothbrush - 4 Pcs,0.99,0,6,0.99,232,f,4
3168,Paan Corner,Whisper Ultra Clean Wings XL+  Pouch,4.49,7,6,4.15,44,f,44
3169,Paan Corner,Whisper Choice Regular Sanitary Pads,0.9,0,6,0.9,1160,f,20
3170,Paan Corner,Axe Dark Temptation Men's Deodorant,2.1,7,5,1.94,150,f,150
3171,Paan Corner,Head & Shoulders Anti-Dandruff Smooth & Silky Shampoo,1.5,0,4,1.5,180,f,180
3172,Paan Corner,Clinic Plus Strength & Shine Shampoo With Egg Protein ,1.05,0,2,1.05,175,f,175
3173,Paan Corner,Engage M1 Perfume Spray for Men ,2.1,7,6,1.94,120,f,120
3174,Paan Corner,Tresemme Keratin Smooth Conditioner,3.8,0,3,3.8,340,f,340
3175,Paan Corner,"Garnier Color Naturals Crème Hair Color, Shade 5 Light Brown",1.8,0,1,1.8,100,f,100
3176,Paan Corner,Origami Aloe Vera Wipes,0.75,13,4,0.65,25,f,25
3177,Paan Corner,"Engage Drizzle Deodorant For Women, Floral And Lavender, Skin Friendly",1.95,10,6,1.74,150,f,150
3178,Paan Corner,Gellette Presto Ready Shaver,0.2,0,1,0.2,58,f,1
3179,Paan Corner,Colgate Max Fresh Plax Mouthwash - Fresh Mint,1.5,20,5,1.2,250,f,250
3180,Paan Corner,Colgate Zig Zag Charcoal Medium Toothbrush 4 Pcs,0.99,0,6,0.99,232,f,4
3182,Paan Corner,Colgate Total Charcoal Anticavity Toothpaste,1.1,10,3,0.99,120,f,120
3183,Paan Corner,Colgate Kids 0-2 Extra Soft Tooth Brush,0.3,16,6,0.25,58,f,1
3185,Paan Corner,Maybelline New York Colossal Kajal Black,1.49,0,2,1.49,0,f,0
3186,Paan Corner,Godrej Cinthol Lime Talc,0.55,0,3,0.55,100,f,100
3187,Paan Corner,Hamam Soap Bar Neem Tulsi and Aloe Vera,0.58,0,6,0.58,150,f,150
3188,Paan Corner,"Godrej Expert Rich Crème, Burgundy",0.33,0,6,0.33,20,f,20
3189,Paan Corner,Colgate Gentle Sensitive+ Toothbrush Pack Of 4,1.2,10,4,1.08,232,f,4
3190,Paan Corner,Nivea Creme All Season Multi-Purpose Cream ,1.75,10,4,1.57,100,f,100
3191,Paan Corner,Oral-B Charcoal Deep Clean Stain Removal Toothbrush Medium,0.99,0,1,0.99,232,f,4
3192,Paan Corner,Mamaearth 100% Natural Berry Blast Kids Toothpaste,1.49,10,4,1.34,50,f,50
3193,Paan Corner,HImalaya Gentle Baby Wipes,2,10,3,1.8,72,f,72
3194,Paan Corner,Stayfree Dry Max All Night XL Dry Cover Sanitary Pads,3.4,12,6,2.98,28,f,28
3195,Paan Corner,"L''Oreal Paris Excellence Creme Hair Color, 1 Black",6.2,0,1,6.2,172,f,172
3196,Paan Corner,Fem Fairness Naturals Saffron Skin Bleach,0.85,15,4,0.72,64,f,64
3197,Paan Corner,Engage Woman Blush Body Deo Spray,1.95,10,5,1.74,150,f,150
3198,Paan Corner,Dove Pink Rosa Beauty Bathinhg Bar,0.6,0,6,0.6,100,f,100
3199,Paan Corner,Sebamed Cleansing Bar,0.99,10,4,0.89,100,f,100
3200,Paan Corner,Pampers Premium Care Pants - Large,10.99,18,2,8.99,44,f,44
3201,Paan Corner,Nivea Women Deodorant Fresh Natural Long Lasting Freshness & 48h Protection,1.99,20,2,1.59,150,f,150
3202,Paan Corner,"L''Oreal Paris Excellence Creme Hair Color, 3 Dark Brown/Natural Darkest Brown",6.2,0,6,6.2,172,f,172
3203,Paan Corner,Patanjali Kesh Kanti Natural Hair Cleanser,0.75,9,4,0.68,200,f,200
3204,Paan Corner,Godrej No.1 Bathing Soap – Lime & Aloe Vera,1.49,0,6,1.49,600,f,600
3205,Paan Corner,Pantene Advanced Control Hair Fall Solution Shampoo,1.2,6,5,1.12,180,f,180
3206,Paan Corner,Veet Full Body Waxing Kit For Dry Skin,2.35,7,6,2.18,1160,f,20
3181,Paan Corner,Godrej Protekt,0.99,0,3,0.99,750,f,750
3207,Paan Corner,Johnson's Baby Skincare Wipes,2.45,9,6,2.21,72,f,72
3208,Paan Corner,Gillette Lemon Lime Shaving Foam,1.99,11,4,1.77,196,f,196
3209,Paan Corner,Old Spice After Shave Lotion Musk,2.15,6,3,2,100,f,100
3210,Paan Corner,Whisper Ultra Soft Air Fresh Sanitary Pads (XL) with Wings,3.15,0,4,3.15,30,f,30
3211,Paan Corner,Himalaya Baby Powder,0.8,8,4,0.73,100,f,100
3212,Paan Corner,Fiama Men's Refreshing Pulse Shower Gel,2.25,20,4,1.8,250,f,250
3213,Paan Corner,Whisper Ultra Clean XL Plus Sanitary Pad,1.75,0,5,1.75,870,f,15
3214,Paan Corner,Johnson's Baby Powder,1.43,0,6,1.43,200,f,200
3215,Paan Corner,Dove Cream Beauty Bathing Bar,2.35,9,6,2.12,125,f,125
3216,Paan Corner,Patanjali Kesh Kanti Shikakai Hair Cleanser,0.95,0,4,0.95,200,f,200
3217,Paan Corner,L'Oreal Paris Color Protect Conditioner,1.99,0,3,1.99,192,f,192
3218,Paan Corner,Nivea Men Active Clean with Active Charcoal Shower Gel for Body Face & Hair,1.99,4,5,1.91,250,f,250
3219,Paan Corner,L'Oreal 6 Oil Nourish Conditioner,1.35,0,1,1.35,192,f,192
3220,Paan Corner,Godrej Easy Natural Black Hair Colour,0.25,0,5,0.25,20,f,20
3221,Paan Corner,Dabur Gulabari Rose Water Daily Glow,0.8,6,2,0.75,250,f,250
3222,Paan Corner,Himalaya Purifying Neem Face Wash,1.7,10,6,1.53,150,f,150
3223,Paan Corner,Fem Fairness Naturals Gold Skin Bleach,0.65,9,3,0.59,24,f,24
3224,Paan Corner,Whisper Choice Ultra XL Sanitary Pad,1.33,2,5,1.3,1160,f,20
3225,Paan Corner,Dove Dandruff Care Shampoo,1.58,6,5,1.47,180,f,180
3226,Paan Corner,Head & Shoulders Anti Dandruff Anti Hairfall Shampoo,2.85,0,5,2.85,340,f,240
3227,Paan Corner,L'Oreal Casting Creme Ebony Black Hair Color,5.5,0,6,5.5,159,f,87
3228,Paan Corner,Mamaearth Onion Hair Oil,3.99,10,6,3.59,150,f,150
3229,Paan Corner,L'Oreal Paris Casting Creme Gloss Hair Color (Dark Brown 400),5.5,0,4,5.5,159,f,159
3230,Paan Corner,Palmolive Naturals Sea Minerals Liquid Hand Wash,0.99,10,6,0.89,250,f,250
3231,Paan Corner,Oral-B Extra Soft Bristles Sensitive ,0.98,0,4,0.98,232,f,4
3232,Paan Corner,Engage M3 Perfume Spray for Men,2,10,3,1.8,120,f,120
3233,Paan Corner,Mamaearth Deeply Nourishing wash for Babies,1.99,0,4,1.99,200,f,200
3234,Paan Corner,Dettol Original Soap (B4G1),2.6,5,6,2.47,625,f,625
3235,Paan Corner,Woodward's Gripe Water,0.75,0,6,0.75,200,f,200
3236,Paan Corner,"MamyPoko Pants Extra Absorb Diapers, New Born",2.99,6,5,2.79,28,f,28
3237,Paan Corner,Johnson's Baby Soap,0.7,0,6,0.7,100,f,100
3238,Paan Corner,Engage M4 Perfume Spray For Men,2,10,6,1.8,120,f,120
3239,Paan Corner,Fem Fairness Naturals Hair Removal Cream Fair & Soft - Gold,0.65,10,4,0.58,40,f,40
3240,Paan Corner,Dove Hair Fall Rescue Conditioner,1.9,0,4,1.9,175,f,175
3241,Paan Corner,Himalaya Anti Hair Fall Shampoo,1.3,12,2,1.14,200,f,200
3242,Paan Corner,Fiama Peach & Avocado Gel Bar,1.76,10,3,1.58,375,f,375
3243,Paan Corner,Pears Pure & Gentle Value Pack Of 4 Bathing Soap ,1.25,0,6,1.25,75,f,75
3244,Paan Corner,Fiama Fresh Hand Wash,1.5,6,3,1.4,400,f,400
3245,Paan Corner,Palmolive Black Orchid And Milk Liquid Hand Wash,0.99,10,6,0.89,250,f,250
3246,Paan Corner,Oral-B Criss Cross Medium Toothbrush (Buy 2 Get 2 Free),1.6,0,5,1.6,232,f,4
3247,Paan Corner,Gillette Mach 3 Turbo Razor,3.49,6,5,3.25,58,f,1
3248,Paan Corner,Himalaya Baby Lotion,1.65,12,3,1.45,200,f,200
3249,Paan Corner,Head & Shoulders 2-in-1 Cool Menthol Anti Dandruff Shampoo + Conditioner,3.75,0,1,3.75,340,f,180
3250,Paan Corner,Sunsilk Lusciously Thick & Long Shampoo,2.49,6,6,2.34,340,f,340
3251,Paan Corner,Fiama Di Wills Men's Refreshing Pulse Shower Gel,2.25,4,3,2.14,250,f,250
3252,Paan Corner,Sebamed Anti - Dandruff Shampoo,6,10,2,5.4,200,f,200
3253,Paan Corner,Listerine Cool Mint Mouthwash - Mild Taste,1.5,10,6,1.35,250,f,250
3254,Paan Corner,"L''Oreal Paris Excellence Creme Hair Color, 4.25 Aishwarya''s Brown",6.2,0,6,6.2,172,f,172
3256,Paan Corner,"L''Oreal Paris Casting Creme Gloss Hair Color, Medium Brown 500",5.5,0,4,5.5,160,f,159
3257,Paan Corner,L'Oreal Paris Color Protect Shampoo,2.82,0,3,2.82,360,f,360
3258,Paan Corner,Fiama Di Wills Lemongrass & Jojoba Gel Bar,1.76,10,6,1.58,375,f,375
3259,Paan Corner,Colgate Plax Peppermint Mouthwash,1.5,20,5,1.2,250,f,250
3260,Paan Corner,Dove Daily Shine Conditioner,0.9,10,1,0.81,80,f,80
3261,Paan Corner,Patanjali Kesh Kanti Anti Dandruff Hair Cleanser,1.1,0,6,1.1,200,f,200
3262,Paan Corner,Old Spice Original After Shave Lotion,2.5,0,1,2.5,150,f,150
3263,Paan Corner,Dove Hair Fall Rescue Shampoo,1.37,10,4,1.23,180,f,180
3264,Paan Corner,Dettol Clinical Strength Hand Sanitizer Liquid,2.5,10,6,2.25,500,f,500
3265,Paan Corner,Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil,3.99,20,3,3.19,300,f,300
3266,Paan Corner,Comfy Baby Pants XL 12-17 kg,4.29,15,1,3.64,24,f,24
3267,Paan Corner,Dettol Liquid Handwash With Free Liquid,0.99,0,6,0.99,200,f,200
3268,Paan Corner,Nivea Body Milk Lotion for Very Dry Skin,3.99,20,6,3.19,400,f,400
3269,Paan Corner,Lakme Sun Expert,2.25,0,6,2.25,60,f,60
3270,Paan Corner,Head & shoulders Anti Dandruff Shampoo Cool Menthol,1.7,0,6,1.7,180,f,180
3271,Paan Corner,Godrej Nupur Henna,0.75,0,5,0.75,150,f,120
3272,Paan Corner,Johnson's Baby Lotion,1,0,4,1,100,f,100
3273,Paan Corner,Himalaya Anti Dandruff Shampoo,1.4,10,1,1.26,200,f,200
3274,Paan Corner,Maybelline New York Colossal Kajal Super Black,3,8,3,2.75,0,f,0
3275,Paan Corner,Stayfree Dry-Max All Night Ultra-Dry Sanitary Pad,0.9,10,6,0.81,406,f,7
3276,Paan Corner,Dove Daily Shine Shampoo,6.45,5,3,6.12,650,f,650
3277,Paan Corner,Godrej Easy 5 Minute Natural Brown 4 Hair Colour,0.29,0,5,0.29,20,f,20
3278,Paan Corner,Colgate Sensitive Plus Enamel Toothpaste Tube,1.4,0,6,1.4,160,f,160
3279,Paan Corner,Colgate Max Fresh Peppermint Toothpaste ,1.82,15,6,1.54,300,f,300
3280,Paan Corner,Pond's Light Moisturiser,3.09,10,6,2.78,250,f,250
3281,Paan Corner,Engage Mate For Man Deo Spray,1.95,10,5,1.74,150,f,150
3282,Paan Corner,Pantene Advanced Hair Fall Solution Shampoo - Total Damage Care,1.2,0,5,1.2,180,f,180
3283,Paan Corner,Whisper Choice Regular Wing Sanitary Pad,0.3,0,2,0.3,406,f,7
3284,Paan Corner,Colgate Slim Soft Charcoal Toothbrush,1.5,18,4,1.23,232,f,4
3285,Paan Corner,Fiama Scents Juniper & Geranium Body Wash,1.99,6,5,1.86,250,f,250
3286,Paan Corner,Mamaearth Ubtan Body Lotion,3.99,15,4,3.39,400,f,400
3287,Paan Corner,Godrej Aer Power Pocket - Long Lasting Bathroom Fragrance Floral Delight,0.55,0,6,0.55,10,f,10
3288,Paan Corner,Himalaya Anti-Hair Fall Shampoo,2.3,18,1,1.88,400,f,400
3289,Paan Corner,Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil,3.1,15,6,2.63,200,f,200
3290,Paan Corner,Engage M2 Perfume Spray For Men,2,10,6,1.8,120,f,120
3291,Paan Corner,Listerine Cool Mint Mouthwash - Mild Taste,1.5,10,6,1.35,250,f,250
3292,Paan Corner,Mamaearth Ubtan Face Scrub Turmeric & Walnut,3.49,10,1,3.14,100,f,100
3293,Paan Corner,Himalaya Purifying Neem Face Wash Tube,2.7,15,6,2.29,300,f,300
3294,Paan Corner,Johnson's Baby Top To Toe Bath Body Wash,1.65,0,4,1.65,210,f,210
3295,Paan Corner,Gillette Mach 3 Start,2.49,0,6,2.49,116,f,2
3296,Paan Corner,Scalpe Pro Anti dandruff Shampoo 100ml,1.85,0,2,1.85,100,f,100
3297,Paan Corner,Johnson's Baby Cream,1.5,0,6,1.5,100,f,100
3298,Paan Corner,Johnson's Baby Soap,1.05,0,6,1.05,150,f,150
3299,Paan Corner,Himalaya Gentle Baby Shampoo,3.2,17,6,2.65,400,f,400
3300,Paan Corner,L'Oreal Paris Shine Masque Royal Jelly Hair Colour,5.5,0,3,5.5,88,f,87
